tag,type,n,text,xml:id,who,lemma,ana,part,next,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
w,,3.1.109,to,fs-tgv-0189560,,to,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.109,her,fs-tgv-0189580,,she,#pno,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.109,.,fs-tgv-0189590,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
sp,,,,sp-1177,{'#Valentine_TGV'},,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
l,,3.1.110,,ftln-1177,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
w,,3.1.110,Why,fs-tgv-0189610,,why,#crq-cs,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
pc,,3.1.110,",",fs-tgv-0189620,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.110,then,fs-tgv-0189640,,then,#av,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
pc,,3.1.110,",",fs-tgv-0189650,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.110,I,fs-tgv-0189670,,i,#pns,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.110,would,fs-tgv-0189690,,will,#vmd,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.110,resort,fs-tgv-0189710,,resort,#vvi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.110,to,fs-tgv-0189730,,to,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.110,her,fs-tgv-0189750,,she,#pno,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.110,by,fs-tgv-0189770,,by,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.110,night,fs-tgv-0189790,,night,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
pc,,3.1.110,.,fs-tgv-0189800,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
sp,,,,sp-1178,{'#Duke_TGV'},,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
l,,3.1.111,,ftln-1178,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
w,,3.1.111,Ay,fs-tgv-0189820,,ay,#uh,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.111,",",fs-tgv-0189830,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.111,but,fs-tgv-0189850,,but,#acp-cc,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.111,the,fs-tgv-0189870,,the,#d,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.111,doors,fs-tgv-0189890,,door,#n2,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.111,be,fs-tgv-0189910,,be,#vvb,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.111,locked,fs-tgv-0189930,,lock,#vvn,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.111,and,fs-tgv-0189950,,and,#cc,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.111,keys,fs-tgv-0189970,,key,#n2,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.111,kept,fs-tgv-0189990,,keep,#vvd,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.111,safe,fs-tgv-0190010,,safe,#j,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.111,",",fs-tgv-0190020,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
l,,3.1.112,,ftln-1179,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
w,,3.1.112,That,fs-tgv-0190030,,that,#cs,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.112,no,fs-tgv-0190050,,no,#d-x,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.112,man,fs-tgv-0190070,,man,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.112,hath,fs-tgv-0190090,,have,#vvz,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.112,recourse,fs-tgv-0190110,,recourse,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.112,to,fs-tgv-0190130,,to,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.112,her,fs-tgv-0190150,,she,#pno,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.112,by,fs-tgv-0190170,,by,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.112,night,fs-tgv-0190190,,night,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.112,.,fs-tgv-0190200,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
sp,,,,sp-1180,{'#Valentine_TGV'},,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
l,,3.1.113,,ftln-1180,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
w,,3.1.113,What,fs-tgv-0190220,,what,#crq-q,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.113,lets,fs-tgv-0190240,,let,#vvz,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.113,but,fs-tgv-0190260,,but,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.113,one,fs-tgv-0190280,,one,#pi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.113,may,fs-tgv-0190300,,may,#vmb,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.113,enter,fs-tgv-0190320,,enter,#vvi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.113,at,fs-tgv-0190340,,at,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.113,her,fs-tgv-0190360,,her,#po,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.113,window,fs-tgv-0190380,,window,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
pc,,3.1.113,?,fs-tgv-0190390,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
sp,,,,sp-1181,{'#Duke_TGV'},,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
l,,3.1.114,,ftln-1181,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
w,,3.1.114,Her,fs-tgv-0190410,,her,#po,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.114,chamber,fs-tgv-0190430,,chamber,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.114,is,fs-tgv-0190450,,be,#vvz,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.114,aloft,fs-tgv-0190470,,aloft,#av,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.114,",",fs-tgv-0190480,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.114,far,fs-tgv-0190500,,far,#av_j,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.114,from,fs-tgv-0190520,,from,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.114,the,fs-tgv-0190540,,the,#d,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.114,ground,fs-tgv-0190560,,ground,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.114,",",fs-tgv-0190570,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
l,,3.1.115,,ftln-1182,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
w,,3.1.115,And,fs-tgv-0190580,,and,#cc,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.115,built,fs-tgv-0190600,,build,#vvn,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.115,so,fs-tgv-0190620,,so,#av,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.115,shelving,fs-tgv-0190640,,shelve,#vvg,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.115,that,fs-tgv-0190660,,that,#cs,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.115,one,fs-tgv-0190680,,one,#pi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.115,cannot,fs-tgv-0190700,,can,#vmb-x,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.115,climb,fs-tgv-0190720,,climb,#vvi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.115,it,fs-tgv-0190740,,it,#pn,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
l,,3.1.116,,ftln-1183,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
w,,3.1.116,Without,fs-tgv-0190750,,without,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.116,apparent,fs-tgv-0190770,,apparent,#j,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.116,hazard,fs-tgv-0190790,,hazard,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.116,of,fs-tgv-0190810,,of,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.116,his,fs-tgv-0190830,,his,#po,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.116,life,fs-tgv-0190850,,life,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.116,.,fs-tgv-0190860,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
sp,,,,sp-1184,{'#Valentine_TGV'},,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
l,,3.1.117,,ftln-1184,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
w,,3.1.117,Why,fs-tgv-0190880,,why,#crq-cs,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
pc,,3.1.117,",",fs-tgv-0190890,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.117,then,fs-tgv-0190910,,then,#av,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.117,a,fs-tgv-0190930,,a,#d,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.117,ladder,fs-tgv-0190950,,ladder,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.117,quaintly,fs-tgv-0190970,,quaint,#av_j,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.117,made,fs-tgv-0190990,,make,#vvn,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.117,of,fs-tgv-0191010,,of,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.117,cords,fs-tgv-0191030,,cord,#n2,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
l,,3.1.118,,ftln-1185,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
w,,3.1.118,To,fs-tgv-0191040,,to,#acp-cs,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.118,cast,fs-tgv-0191060,,cast,#vvi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.118,up,fs-tgv-0191080,,up,#acp-av,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
pc,,3.1.118,",",fs-tgv-0191090,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.118,with,fs-tgv-0191110,,with,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.118,a,fs-tgv-0191130,,a,#d,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.118,pair,fs-tgv-0191150,,pair,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.118,of,fs-tgv-0191170,,of,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.118,anchoring,fs-tgv-0191190,,anchor,#j_vg,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.118,hooks,fs-tgv-0191210,,hook,#n2,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
pc,,3.1.118,",",fs-tgv-0191220,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
l,,3.1.119,,ftln-1186,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
w,,3.1.119,Would,fs-tgv-0191230,,will,#vmd,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.119,serve,fs-tgv-0191250,,serve,#vvi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.119,to,fs-tgv-0191270,,to,#acp-cs,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.119,scale,fs-tgv-0191290,,scale,#vvi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.119,another,fs-tgv-0191310,,another,#d,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.119,Hero’s,fs-tgv-0191330,,Hero,#n1g-nn,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.119,tower,fs-tgv-0191350,,tower,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
pc,,3.1.119,",",fs-tgv-0191360,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
l,,3.1.120,,ftln-1187,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
w,,3.1.120,So,fs-tgv-0191370,,so,#av,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.120,bold,fs-tgv-0191390,,bold,#j,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.120,Leander,fs-tgv-0191410,,Leander,#n1-nn,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.120,would,fs-tgv-0191430,,will,#vmd,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.120,adventure,fs-tgv-0191450,,adventure,#vvi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.120,it,fs-tgv-0191470,,it,#pn,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
pc,,3.1.120,.,fs-tgv-0191480,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
sp,,,,sp-1188,{'#Duke_TGV'},,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
l,,3.1.121,,ftln-1188,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
w,,3.1.121,Now,fs-tgv-0191500,,now,#av,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.121,",",fs-tgv-0191510,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.121,as,fs-tgv-0191530,,as,#acp-cs,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.121,thou,fs-tgv-0191550,,thou,#pns,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.121,art,fs-tgv-0191570,,be,#vv2,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.121,a,fs-tgv-0191590,,a,#d,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.121,gentleman,fs-tgv-0191610,,gentleman,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.121,of,fs-tgv-0191630,,of,#acp-p,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.121,blood,fs-tgv-0191650,,blood,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.121,",",fs-tgv-0191660,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
l,,3.1.122,,ftln-1189,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
w,,3.1.122,Advise,fs-tgv-0191670,,advise,#vvb,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.122,me,fs-tgv-0191690,,i,#pno,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.122,where,fs-tgv-0191710,,where,#crq-cs,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.122,I,fs-tgv-0191730,,i,#pns,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.122,may,fs-tgv-0191750,,may,#vmb,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.122,have,fs-tgv-0191770,,have,#vvi,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.122,such,fs-tgv-0191790,,such,#d,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.122,a,fs-tgv-0191810,,a,#d,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.122,ladder,fs-tgv-0191830,,ladder,#n1,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
pc,,3.1.122,.,fs-tgv-0191840,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Duke_TGV
sp,,,,sp-1190,{'#Valentine_TGV'},,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
l,,3.1.123,,ftln-1190,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
w,,3.1.123,When,fs-tgv-0191860,,when,#crq-q,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.123,would,fs-tgv-0191880,,will,#vmd,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
w,,3.1.123,you,fs-tgv-0191900,,you,#pn,,,,,3,1,#Duke_TGV #Valentine_TGV,46,#Valentine_TGV
c,,, ,,,,,,,,,3,1,#Duke_TGV #Valentine_TGV,46,
