tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,next,unit,corresp,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.302,fortunes,fs-ham-0342760,,fortune,#n2,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.302,turn,fs-ham-0342780,,turn,#vvb,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.302,Turk,fs-ham-0342800,,Turk,#n1-nn,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.302,with,fs-ham-0342820,,with,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.302,me,fs-ham-0342840,,i,#pno,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.302,),fs-ham-0342850,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.302,with,fs-ham-0342870,,with,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.302,two,fs-ham-0342890,,two,#crd,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
lb,,3.2.303,,ftln-2204,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.303,Provincial,fs-ham-0342900,,provincial,#j,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.303,roses,fs-ham-0342920,,rose,#n2,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.303,on,fs-ham-0342940,,on,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.303,my,fs-ham-0342960,,my,#po,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.303,razed,fs-ham-0342980,,raze,#j_vn,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.303,shoes,fs-ham-0343000,,shoe,#n2,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.303,",",fs-ham-0343010,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.303,get,fs-ham-0343030,,get,#vvb,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.303,me,fs-ham-0343050,,i,#pno,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.303,a,fs-ham-0343070,,a,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
lb,,3.2.304,,ftln-2205,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.304,fellowship,fs-ham-0343080,,fellowship,#n1,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.304,in,fs-ham-0343100,,in,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.304,a,fs-ham-0343120,,a,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.304,cry,fs-ham-0343140,,cry,#n1,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.304,of,fs-ham-0343160,,of,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.304,players,fs-ham-0343180,,player,#n2,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.304,?,fs-ham-0343190,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
sp,,,,sp-2206,{'#Horatio_Ham'},,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
p,,,,p-2206,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
lb,,3.2.305,,ftln-2206,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
w,,3.2.305,Half,fs-ham-0343210,,half,#j,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.305,a,fs-ham-0343230,,a,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.305,share,fs-ham-0343250,,share,#n1,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
pc,,3.2.305,.,fs-ham-0343260,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
sp,,,,sp-2207,{'#Hamlet_Ham'},,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
p,,,,p-2207,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
lb,,3.2.306,,ftln-2207,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.306,A,fs-ham-0343280,,a,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.306,whole,fs-ham-0343300,,whole,#j,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.306,one,fs-ham-0343320,,one,#pi,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.306,",",fs-ham-0343330,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.306,I,fs-ham-0343350,,i,#pns,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.306,.,fs-ham-0343360,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
lg,quatrain,,,stz-2208,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
l,,3.2.307,,ftln-2208,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.307,For,fs-ham-0343370,,for,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.307,thou,fs-ham-0343390,,thou,#pns,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.307,dost,fs-ham-0343410,,do,#vv2,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.307,know,fs-ham-0343430,,know,#vvi,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.307,",",fs-ham-0343440,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.307,O,fs-ham-0343460,,oh,#uh,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.307,Damon,fs-ham-0343480,,Damon,#n1-nn,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.307,dear,fs-ham-0343500,,dear,#j,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.307,",",fs-ham-0343510,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
l,,3.2.308,,ftln-2209,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.308,This,fs-ham-0343520,,this,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.308,realm,fs-ham-0343540,,realm,#n1,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.308,dismantled,fs-ham-0343560,,dismantle,#vvn,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.308,was,fs-ham-0343580,,be,#vvd,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
l,,3.2.309,,ftln-2210,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.309,Of,fs-ham-0343590,,of,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.309,Jove,fs-ham-0343610,,Jove,#n1-nn,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.309,himself,fs-ham-0343630,,himself,#px,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.309,",",fs-ham-0343640,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.309,and,fs-ham-0343660,,and,#cc,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.309,now,fs-ham-0343680,,now,#av,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.309,reigns,fs-ham-0343700,,reign,#vvz,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.309,here,fs-ham-0343720,,here,#av,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
l,,3.2.310,,ftln-2211,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.310,A,fs-ham-0343730,,a,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.310,very,fs-ham-0343750,,very,#j,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.310,very,fs-ham-0343770,,very,#av,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.310,—,fs-ham-0343780,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.310,pajock,fs-ham-0343790,,peacock,#n1,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.310,.,fs-ham-0343800,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
sp,,,,sp-2212,{'#Horatio_Ham'},,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
p,,,,p-2212,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
lb,,3.2.311,,ftln-2212,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
w,,3.2.311,You,fs-ham-0343820,,you,#pn,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.311,might,fs-ham-0343840,,may,#vmd,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.311,have,fs-ham-0343860,,have,#vvi,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.311,rhymed,fs-ham-0343880,,rhyme,#vvn,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
pc,,3.2.311,.,fs-ham-0343890,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
sp,,,,sp-2213,{'#Hamlet_Ham'},,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
p,,,,p-2213,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
lb,,3.2.312,,ftln-2213,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.312,O,fs-ham-0343910,,oh,#uh,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.312,good,fs-ham-0343930,,good,#j,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.312,Horatio,fs-ham-0343950,,Horatio,#n1-nn,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.312,",",fs-ham-0343960,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.312,I’ll,fs-ham-0343980,,i|will,#pns|vmb,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.312,take,fs-ham-0344000,,take,#vvi,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.312,the,fs-ham-0344020,,the,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.312,ghost’s,fs-ham-0344040,,ghost,#n1g,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.312,word,fs-ham-0344060,,word,#n1,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.312,for,fs-ham-0344080,,for,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
lb,,3.2.313,,ftln-2214,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.313,a,fs-ham-0344090,,a,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.313,thousand,fs-ham-0344110,,thousand,#crd,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.313,pound,fs-ham-0344130,,pound,#n1,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.313,.,fs-ham-0344140,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.313,Didst,fs-ham-0344160,,do,#vvd2,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.313,perceive,fs-ham-0344180,,perceive,#vvi,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
pc,,3.2.313,?,fs-ham-0344190,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
sp,,,,sp-2215,{'#Horatio_Ham'},,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
p,,,,p-2215,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
lb,,3.2.314,,ftln-2215,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
w,,3.2.314,Very,fs-ham-0344210,,very,#av,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.314,well,fs-ham-0344230,,well,#av,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
pc,,3.2.314,",",fs-ham-0344240,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.314,my,fs-ham-0344260,,my,#po,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.314,lord,fs-ham-0344280,,lord,#n1,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
pc,,3.2.314,.,fs-ham-0344290,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Horatio_Ham
sp,,,,sp-2216,{'#Hamlet_Ham'},,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
p,,,,p-2216,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
lb,,3.2.315,,ftln-2216,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
w,,3.2.315,Upon,fs-ham-0344310,,upon,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.315,the,fs-ham-0344330,,the,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.315,talk,fs-ham-0344350,,talk,#n1,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.315,of,fs-ham-0344370,,of,#acp-p,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
c,,, ,,,,,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,
w,,3.2.315,the,fs-ham-0344390,,the,#d,,,,,,,3,2,#Hamlet_Ham #Horatio_Ham #PLAYERS.0.1_Ham,68,#Hamlet_Ham
