tag,type,n,text,xml:id,who,lemma,ana,part,next,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,3.2.18,Yield,fs-r2-0229540,,yield,#vvb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.18,stinging,fs-r2-0229560,,sting,#j_vg,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.18,nettles,fs-r2-0229580,,nettle,#n2,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.18,to,fs-r2-0229600,,to,#acp-p,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.18,mine,fs-r2-0229620,,my,#po,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.18,enemies,fs-r2-0229640,,enemy,#n2,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.18,",",fs-r2-0229650,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
l,,3.2.19,,ftln-1402,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
w,,3.2.19,And,fs-r2-0229660,,and,#cc,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.19,when,fs-r2-0229680,,when,#crq-cs,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.19,they,fs-r2-0229700,,they,#pns,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.19,from,fs-r2-0229720,,from,#acp-p,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.19,thy,fs-r2-0229740,,thy,#po,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.19,bosom,fs-r2-0229760,,bosom,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.19,pluck,fs-r2-0229780,,pluck,#vvb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.19,a,fs-r2-0229800,,a,#d,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.19,flower,fs-r2-0229820,,flower,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.19,",",fs-r2-0229830,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
l,,3.2.20,,ftln-1403,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
w,,3.2.20,Guard,fs-r2-0229840,,guard,#vvb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.20,it,fs-r2-0229860,,it,#pn,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.20,",",fs-r2-0229870,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.20,I,fs-r2-0229890,,i,#pns,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.20,pray,fs-r2-0229910,,pray,#vvb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.20,thee,fs-r2-0229930,,thou,#pno,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.20,",",fs-r2-0229940,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.20,with,fs-r2-0229960,,with,#acp-p,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.20,a,fs-r2-0229980,,a,#d,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.20,lurking,fs-r2-0230000,,lurk,#j_vg,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.20,adder,fs-r2-0230020,,adder,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.20,",",fs-r2-0230030,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
l,,3.2.21,,ftln-1404,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
w,,3.2.21,Whose,fs-r2-0230040,,who,#crq-rg,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.21,double,fs-r2-0230060,,double,#j,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.21,tongue,fs-r2-0230080,,tongue,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.21,may,fs-r2-0230100,,may,#vmb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.21,with,fs-r2-0230120,,with,#acp-p,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.21,a,fs-r2-0230140,,a,#d,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.21,mortal,fs-r2-0230160,,mortal,#j,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.21,touch,fs-r2-0230180,,touch,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
l,,3.2.22,,ftln-1405,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
w,,3.2.22,Throw,fs-r2-0230190,,throw,#vvb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.22,death,fs-r2-0230210,,death,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.22,upon,fs-r2-0230230,,upon,#acp-p,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.22,thy,fs-r2-0230250,,thy,#po,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.22,sovereign’s,fs-r2-0230270,,sovereign,#n1g_j,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.22,enemies,fs-r2-0230290,,enemy,#n2,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.22,.,fs-r2-0230300,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
l,,3.2.23,,ftln-1406,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
w,,3.2.23,Mock,fs-r2-0230310,,mock,#vvb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.23,not,fs-r2-0230330,,not,#xx,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.23,my,fs-r2-0230350,,my,#po,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.23,senseless,fs-r2-0230370,,senseless,#j,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.23,conjuration,fs-r2-0230390,,conjuration,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.23,",",fs-r2-0230400,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.23,lords,fs-r2-0230420,,lord,#n2,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.23,.,fs-r2-0230430,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
l,,3.2.24,,ftln-1407,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
w,,3.2.24,This,fs-r2-0230440,,this,#d,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.24,earth,fs-r2-0230460,,earth,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.24,shall,fs-r2-0230480,,shall,#vmb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.24,have,fs-r2-0230500,,have,#vvi,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.24,a,fs-r2-0230520,,a,#d,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.24,feeling,fs-r2-0230540,,feel,#n1_vg,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.24,",",fs-r2-0230550,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.24,and,fs-r2-0230570,,and,#cc,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.24,these,fs-r2-0230590,,these,#d,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.24,stones,fs-r2-0230610,,stone,#n2,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
l,,3.2.25,,ftln-1408,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
w,,3.2.25,Prove,fs-r2-0230620,,prove,#vvb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.25,armèd,fs-r2-0230640,,arm,#j_vn,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.25,soldiers,fs-r2-0230660,,soldier,#n2,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.25,",",fs-r2-0230670,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.25,ere,fs-r2-0230690,,ere,#acp-cs,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.25,her,fs-r2-0230710,,her,#po,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.25,native,fs-r2-0230730,,native,#j,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.25,king,fs-r2-0230750,,king,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
l,,3.2.26,,ftln-1409,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
w,,3.2.26,Shall,fs-r2-0230760,,shall,#vmb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.26,falter,fs-r2-0230780,,falter,#vvi,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.26,under,fs-r2-0230800,,under,#acp-p,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.26,foul,fs-r2-0230820,,foul,#j,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.26,rebellion’s,fs-r2-0230840,,rebellion,#n1g,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.26,arms,fs-r2-0230860,,arm,#n2,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
pc,,3.2.26,.,fs-r2-0230870,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#RichardII_R2
sp,,,,sp-1410,{'#BishopOfCarlisle_R2'},,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
l,,3.2.27,,ftln-1410,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
w,,3.2.27,Fear,fs-r2-0230890,,fear,#vvb,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.27,not,fs-r2-0230910,,not,#xx,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
pc,,3.2.27,",",fs-r2-0230920,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.27,my,fs-r2-0230940,,my,#po,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.27,lord,fs-r2-0230960,,lord,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
pc,,3.2.27,.,fs-r2-0230970,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.27,That,fs-r2-0230990,,that,#d,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
c,,, ,,,,,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,
w,,3.2.27,power,fs-r2-0231010,,power,#n1,,,,3,2,#Aumerle_R2 #BishopOfCarlisle_R2 #RichardII_R2 #SOLDIERS.RICHARD_R2,41,#BishopOfCarlisle_R2
