tag,type,n,text,xml:id,who,lemma,ana,rendition,part,act,scene,onstage,stagegroup_raw,speaker
w,,4.1.29,than,fs-wiv-0337000,,than,#cs,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#MistressQuickly_1H4
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.29,polecats,fs-wiv-0337020,,polecat,#n2,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#MistressQuickly_1H4
pc,,4.1.29,",",fs-wiv-0337030,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#MistressQuickly_1H4
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.29,sure,fs-wiv-0337050,,sure,#av_j,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#MistressQuickly_1H4
pc,,4.1.29,.,fs-wiv-0337060,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#MistressQuickly_1H4
sp,,,,sp-2008,{'#HughEvans_Wiv'},,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
p,,,,p-2008,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
lb,,4.1.30,,ftln-2008,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
w,,4.1.30,You,fs-wiv-0337100,,you,#pn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.30,are,fs-wiv-0337120,,be,#vvb,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.30,a,fs-wiv-0337140,,a,#d,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.30,very,fs-wiv-0337160,,very,#j,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.30,simplicity,fs-wiv-0337180,,simplicity,#n1,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.30,’oman,fs-wiv-0337200,,woman,#n1,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.30,.,fs-wiv-0337210,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.30,I,fs-wiv-0337230,,i,#pns,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.30,pray,fs-wiv-0337250,,pray,#vvb,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.30,you,fs-wiv-0337270,,you,#pn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.30,",",fs-wiv-0337280,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
lb,,4.1.31,,ftln-2009,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
w,,4.1.31,peace,fs-wiv-0337290,,peace,#n1,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.31,.,fs-wiv-0337300,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.31,—,fs-wiv-0337310,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
w,,4.1.31,What,fs-wiv-0337320,,what,#crq-q,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.31,is,fs-wiv-0337340,,be,#vvz,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.31,lapis,fs-wiv-0337360,,lapis,#fw-la,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.31,",",fs-wiv-0337370,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.31,William,fs-wiv-0337390,,William,#n1-nn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.31,?,fs-wiv-0337400,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
sp,,,,sp-2010,{'#WilliamPage_Wiv'},,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
p,,,,p-2010,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
lb,,4.1.32,,ftln-2010,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
w,,4.1.32,A,fs-wiv-0337420,,a,#d,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.32,stone,fs-wiv-0337440,,stone,#n1,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
pc,,4.1.32,.,fs-wiv-0337450,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
sp,,,,sp-2011,{'#HughEvans_Wiv'},,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
p,,,,p-2011,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
lb,,4.1.33,,ftln-2011,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
w,,4.1.33,And,fs-wiv-0337490,,and,#cc,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.33,what,fs-wiv-0337510,,what,#crq-q,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.33,is,fs-wiv-0337530,,be,#vvz,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
pc,,,“,fs-wiv--0041s,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.33,a,fs-wiv-0337550,,a,#d,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.33,stone,fs-wiv-0337570,,stone,#n1,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.33,",",fs-wiv-0337580,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,,”,fs-wiv--0041e,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.33,William,fs-wiv-0337600,,William,#n1-nn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.33,?,fs-wiv-0337610,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
sp,,,,sp-2012,{'#WilliamPage_Wiv'},,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
p,,,,p-2012,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
lb,,4.1.34,,ftln-2012,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
w,,4.1.34,A,fs-wiv-0337630,,a,#d,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.34,pebble,fs-wiv-0337650,,pebble,#n1,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
pc,,4.1.34,.,fs-wiv-0337660,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
sp,,,,sp-2013,{'#HughEvans_Wiv'},,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
p,,,,p-2013,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
lb,,4.1.35,,ftln-2013,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
w,,4.1.35,No,fs-wiv-0337700,,no,#uh-x,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.35,.,fs-wiv-0337710,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.35,It,fs-wiv-0337730,,it,#pn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.35,is,fs-wiv-0337750,,be,#vvz,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.35,lapis,fs-wiv-0337770,,lapis,#fw-la,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.35,.,fs-wiv-0337780,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.35,I,fs-wiv-0337800,,i,#pns,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.35,pray,fs-wiv-0337820,,pray,#vvb,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.35,you,fs-wiv-0337840,,you,#pn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.35,",",fs-wiv-0337850,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.35,remember,fs-wiv-0337870,,remember,#vvb,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.35,in,fs-wiv-0337890,,in,#acp-p,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.35,your,fs-wiv-0337910,,your,#po,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
lb,,4.1.36,,ftln-2014,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
w,,4.1.36,prain,fs-wiv-0337920,,brain,#n1,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.36,.,fs-wiv-0337930,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
sp,,,,sp-2015,{'#WilliamPage_Wiv'},,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
p,,,,p-2015,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
lb,,4.1.37,,ftln-2015,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
w,,4.1.37,Lapis,fs-wiv-0337950,,lapis,#fw-la,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
pc,,4.1.37,.,fs-wiv-0337960,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
sp,,,,sp-2016,{'#HughEvans_Wiv'},,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
p,,,,p-2016,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
lb,,4.1.38,,ftln-2016,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
w,,4.1.38,That,fs-wiv-0338000,,that,#d,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.38,is,fs-wiv-0338020,,be,#vvz,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.38,a,fs-wiv-0338040,,a,#d,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.38,good,fs-wiv-0338060,,good,#j,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.38,William,fs-wiv-0338080,,William,#n1-nn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.38,.,fs-wiv-0338090,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.38,What,fs-wiv-0338110,,what,#crq-q,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.38,is,fs-wiv-0338130,,be,#vvz,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.38,he,fs-wiv-0338150,,he,#pns,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.38,",",fs-wiv-0338160,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.38,William,fs-wiv-0338180,,William,#n1-nn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.38,",",fs-wiv-0338190,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
lb,,4.1.39,,ftln-2017,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
w,,4.1.39,that,fs-wiv-0338200,,that,#cs,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.39,does,fs-wiv-0338220,,do,#vvz,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.39,lend,fs-wiv-0338240,,lend,#vvi,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.39,articles,fs-wiv-0338260,,article,#n2,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
pc,,4.1.39,?,fs-wiv-0338270,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#HughEvans_Wiv
sp,,,,sp-2018,{'#WilliamPage_Wiv'},,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
p,,,,p-2018,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
lb,,4.1.40,,ftln-2018,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
w,,4.1.40,Articles,fs-wiv-0338290,,article,#n2,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.40,are,fs-wiv-0338310,,be,#vvb,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.40,borrowed,fs-wiv-0338330,,borrow,#vvn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.40,of,fs-wiv-0338350,,of,#acp-p,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.40,the,fs-wiv-0338370,,the,#d,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.40,pronoun,fs-wiv-0338390,,pronoun,#n1,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.40,and,fs-wiv-0338410,,and,#cc,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.40,be,fs-wiv-0338430,,be,#vvb,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
lb,,4.1.41,,ftln-2019,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
w,,4.1.41,thus,fs-wiv-0338440,,thus,#av,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
c,,, ,,,,,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,
w,,4.1.41,declined,fs-wiv-0338460,,decline,#vvn,,,4,1,#HughEvans_Wiv #MistressPage_Wiv #MistressQuickly_1H4 #WilliamPage_Wiv,116,#WilliamPage_Wiv
