tag,type,n,text,xml:id,who,ana,rendition,lemma,part,act,scene,onstage,stagegroup_raw,speaker
w,,3.1.114,the,fs-tit-0197640,,#d,,the,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.114,honeydew,fs-tit-0197660,,#n1,,honey-dew,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
l,,3.1.115,,ftln-1156,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
w,,3.1.115,Upon,fs-tit-0197670,,#acp-p,,upon,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.115,a,fs-tit-0197690,,#d,,a,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.115,gathered,fs-tit-0197710,,#vvn,,gather,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.115,lily,fs-tit-0197730,,#n1,,lily,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.115,almost,fs-tit-0197750,,#av,,almost,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.115,withered,fs-tit-0197770,,#vvn,,wither,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.115,.,fs-tit-0197780,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
sp,,,,sp-1157,{'#Marcus_Tit'},,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
l,,3.1.116,,ftln-1157,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
w,,3.1.116,Perchance,fs-tit-0197800,,#av,,perchance,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.116,she,fs-tit-0197820,,#pns,,she,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.116,weeps,fs-tit-0197840,,#vvz,,weep,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.116,because,fs-tit-0197860,,#acp-cs,,because,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.116,they,fs-tit-0197880,,#pns,,they,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.116,killed,fs-tit-0197900,,#vvd,,kill,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.116,her,fs-tit-0197920,,#po,,her,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.116,husband,fs-tit-0197940,,#n1,,husband,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
pc,,3.1.116,",",fs-tit-0197950,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
l,,3.1.117,,ftln-1158,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
w,,3.1.117,Perchance,fs-tit-0197960,,#av,,perchance,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.117,because,fs-tit-0197980,,#acp-cs,,because,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.117,she,fs-tit-0198000,,#pns,,she,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.117,knows,fs-tit-0198020,,#vvz,,know,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.117,them,fs-tit-0198040,,#pno,,they,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.117,innocent,fs-tit-0198060,,#j,,innocent,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
pc,,3.1.117,.,fs-tit-0198070,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Marcus_Tit
sp,,,,sp-1159,{'#Titus_Tit'},,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
l,,3.1.118,,ftln-1159,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
w,,3.1.118,If,fs-tit-0198090,,#cs,,if,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.118,they,fs-tit-0198110,,#pns,,they,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.118,did,fs-tit-0198130,,#vvd,,do,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.118,kill,fs-tit-0198150,,#vvi,,kill,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.118,thy,fs-tit-0198170,,#po,,thy,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.118,husband,fs-tit-0198190,,#n1,,husband,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.118,",",fs-tit-0198200,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.118,then,fs-tit-0198220,,#av,,then,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.118,be,fs-tit-0198240,,#vvb,,be,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.118,joyful,fs-tit-0198260,,#j,,joyful,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.118,",",fs-tit-0198270,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
l,,3.1.119,,ftln-1160,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
w,,3.1.119,Because,fs-tit-0198280,,#acp-cs,,because,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.119,the,fs-tit-0198300,,#d,,the,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.119,law,fs-tit-0198320,,#n1,,law,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.119,hath,fs-tit-0198340,,#vvz,,have,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.119,ta’en,fs-tit-0198360,,#vvn,,take,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.119,revenge,fs-tit-0198380,,#n1,,revenge,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.119,on,fs-tit-0198400,,#acp-p,,on,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.119,them,fs-tit-0198420,,#pno,,they,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.119,.,fs-tit-0198430,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.119,—,fs-tit-0198440,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
l,,3.1.120,,ftln-1161,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
w,,3.1.120,No,fs-tit-0198450,,#uh-x,,no,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.120,",",fs-tit-0198460,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.120,no,fs-tit-0198480,,#uh-x,,no,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.120,",",fs-tit-0198490,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.120,they,fs-tit-0198510,,#pns,,they,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.120,would,fs-tit-0198530,,#vmd,,will,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.120,not,fs-tit-0198550,,#xx,,not,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.120,do,fs-tit-0198570,,#vvi,,do,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.120,so,fs-tit-0198590,,#av,,so,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.120,foul,fs-tit-0198610,,#j,,foul,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.120,a,fs-tit-0198630,,#d,,a,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.120,deed,fs-tit-0198650,,#n1,,deed,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.120,.,fs-tit-0198660,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
l,,3.1.121,,ftln-1162,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
w,,3.1.121,Witness,fs-tit-0198670,,#vvb,,witness,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.121,the,fs-tit-0198690,,#d,,the,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.121,sorrow,fs-tit-0198710,,#n1,,sorrow,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.121,that,fs-tit-0198730,,#cs,,that,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.121,their,fs-tit-0198750,,#po,,their,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.121,sister,fs-tit-0198770,,#n1,,sister,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.121,makes,fs-tit-0198790,,#vvz,,make,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.121,.,fs-tit-0198800,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.121,—,fs-tit-0198810,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
l,,3.1.122,,ftln-1163,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
w,,3.1.122,Gentle,fs-tit-0198820,,#j,,gentle,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.122,Lavinia,fs-tit-0198840,,#n1-nn,,Lavinia,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.122,",",fs-tit-0198850,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.122,let,fs-tit-0198870,,#vvb,,let,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.122,me,fs-tit-0198890,,#pno,,i,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.122,kiss,fs-tit-0198910,,#n1,,kiss,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.122,thy,fs-tit-0198930,,#po,,thy,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.122,lips,fs-tit-0198950,,#n2,,lip,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.122,",",fs-tit-0198960,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
l,,3.1.123,,ftln-1164,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
w,,3.1.123,Or,fs-tit-0198970,,#cc,,or,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.123,make,fs-tit-0198990,,#vvi,,make,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.123,some,fs-tit-0199010,,#d,,some,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.123,sign,fs-tit-0199030,,#n1,,sign,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.123,how,fs-tit-0199050,,#crq-cs,,how,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.123,I,fs-tit-0199070,,#pns,,i,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.123,may,fs-tit-0199090,,#vmb,,may,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.123,do,fs-tit-0199110,,#vvi,,do,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.123,thee,fs-tit-0199130,,#pno,,thou,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.123,ease,fs-tit-0199150,,#n1,,ease,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
pc,,3.1.123,.,fs-tit-0199160,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
l,,3.1.124,,ftln-1165,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
w,,3.1.124,Shall,fs-tit-0199170,,#vmb,,shall,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.124,thy,fs-tit-0199190,,#po,,thy,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.124,good,fs-tit-0199210,,#j,,good,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.124,uncle,fs-tit-0199230,,#n1,,uncle,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.124,and,fs-tit-0199250,,#cc,,and,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.124,thy,fs-tit-0199270,,#po,,thy,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.124,brother,fs-tit-0199290,,#n1,,brother,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.124,Lucius,fs-tit-0199310,,#n1-nn,,Lucius,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
l,,3.1.125,,ftln-1166,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
w,,3.1.125,And,fs-tit-0199320,,#cc,,and,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.125,thou,fs-tit-0199340,,#pns,,thou,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.125,and,fs-tit-0199360,,#cc,,and,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.125,I,fs-tit-0199380,,#pns,,i,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.125,sit,fs-tit-0199400,,#vvb,,sit,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.125,round,fs-tit-0199420,,#av_j,,round,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.125,about,fs-tit-0199440,,#acp-p,,about,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
c,,, ,,,,,,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,
w,,3.1.125,some,fs-tit-0199460,,#d,,some,,3,1,#Lavinia_Tit #Lucius_Tit #Marcus_Tit #Titus_Tit,48,#Titus_Tit
